1574517216000,42,39,69,120,44
1574517217000,47,40,85,122,42
1574517219000,48,34,80,121,47
1574517220000,43,42,81,112,44
1574517222000,47,41,71,116,41
1574517223000,46,44,75,113,45
1574517224000,48,45,79,113,49
1574517226000,45,46,82,117,43
1574517227000,45,42,79,110,47
1574517229000,41,40,78,120,42
1574517230000,45,41,75,113,40
1574517231000,43,41,76,118,44
1574517233000,40,41,79,119,45
1574517234000,42,49,73,115,45
1574517236000,42,43,82,121,45
1574517237000,49,42,73,121,51
1574517238000,40,40,78,114,45
1574517240000,49,41,83,118,45
1574517241000,43,44,83,116,44
1574517243000,47,43,80,115,44
1574517244000,44,47,79,113,46
1574517245000,42,43,72,120,48
1574517247000,50,43,79,108,47
1574517248000,43,41,81,116,44
1574517250000,42,41,77,115,45
1574517251000,48,45,81,121,45
1574517253000,47,46,80,112,43
1574517254000,43,40,79,115,43
1574517255000,42,44,82,118,43
1574517257000,42,42,76,118,43
1574517258000,45,41,75,112,43
1574517260000,45,43,80,118,42
1574517261000,52,39,76,117,45
1574517262000,44,46,79,127,47
1574517264000,44,42,80,123,40
1574517265000,45,40,83,123,41
1574517267000,51,36,80,119,40
1574517268000,46,41,77,116,48
1574517269000,43,41,80,117,48
1574517271000,46,47,77,114,44
1574517272000,47,42,72,111,47
1574517274000,45,39,83,119,44
1574517275000,43,40,74,126,40
1574517277000,45,41,78,118,51
1574517278000,49,41,76,121,44
1574517279000,46,45,77,119,42
1574517281000,41,41,78,120,43
1574517282000,43,43,87,116,44
1574517284000,48,43,81,117,45
1574517285000,42,41,80,120,46
1574517286000,43,46,80,104,51
1574517288000,45,42,76,120,46
1574517289000,41,42,79,121,44
1574517291000,40,41,80,123,45
1574517292000,45,43,75,112,45
1574517293000,45,44,80,121,48
1574517295000,43,45,83,118,45
1574517296000,45,46,78,115,41
1574517298000,46,41,75,119,41
1574517299000,45,43,71,120,42
1574517301000,41,41,80,121,47
1574517302000,42,42,80,117,42
1574517303000,43,41,78,121,45
1574517305000,48,42,81,116,42
1574517306000,43,38,77,120,45
1574517308000,45,44,75,117,45
1574517309000,42,39,82,115,46
1574517310000,44,45,76,115,50
1574517312000,44,44,78,120,51
1574517313000,48,42,79,116,48
1574517315000,41,42,79,117,41
1574517316000,41,47,77,116,44
1574517317000,44,44,79,120,47
1574517319000,44,41,79,120,51
1574517320000,45,43,82,114,47
1574517322000,43,42,78,122,41
1574517323000,39,41,80,125,45
1574517325000,47,43,77,116,47
1574517326000,42,41,79,120,52
1574517327000,48,42,79,122,44
1574517329000,47,44,84,124,40
1574517330000,46,45,83,118,48
1574517332000,44,41,80,118,48
1574517333000,46,42,82,119,47
1574517334000,44,41,76,115,42
1574517336000,45,43,77,119,42
1574517337000,50,40,86,113,44
1574517339000,46,40,85,119,49
1574517340000,45,44,76,118,49
1574517341000,49,41,74,123,45
1574517343000,43,43,80,121,44
1574517344000,40,45,73,112,43
1574517346000,45,44,84,116,39
1574517347000,46,46,76,115,45
1574517348000,44,43,78,119,47
1574517350000,40,43,81,118,44
1574517351000,46,42,79,119,43
1574517353000,43,50,75,114,44
1574517354000,45,44,75,123,45
1574517356000,43,41,83,123,45
1574517357000,42,39,78,114,41
1574517358000,40,41,80,116,43
1574517360000,48,41,79,113,44
1574517361000,45,40,79,117,44
1574517363000,43,41,78,117,47
1574517364000,44,47,79,118,44
1574517365000,46,42,85,119,50
1574517367000,43,42,76,131,45
1574517368000,46,40,72,124,45
1574517370000,42,41,76,116,39
1574517371000,41,43,78,123,44
1574517372000,36,37,84,119,40
1574517374000,44,42,78,124,46
1574517375000,44,41,77,120,43
1574517377000,43,42,85,118,41
1574517378000,42,40,78,119,46
1574517380000,48,41,77,125,44
1574517381000,45,36,79,120,43
1574517382000,44,41,74,120,49
1574517384000,43,44,81,117,48
1574517385000,42,39,79,118,45
1574517387000,40,42,83,122,46
1574517388000,42,44,77,127,51
1574517389000,41,43,77,110,48
1574517391000,45,40,80,121,45
1574517392000,43,42,79,126,42
1574517394000,44,45,75,127,42
1574517395000,40,38,81,113,44
1574517396000,44,44,80,117,45
1574517398000,39,44,74,124,48
1574517399000,45,41,79,115,45
1574517401000,44,45,87,122,45
1574517402000,44,45,79,118,41
1574517404000,49,46,81,123,47
1574517405000,44,44,79,118,42
1574517406000,43,42,84,121,40
1574517408000,42,43,77,112,40
1574517409000,44,41,79,114,49
1574517411000,39,39,80,120,46
1574517412000,46,40,79,123,47
1574517413000,49,43,79,124,43
1574517415000,45,44,75,119,44
1574517416000,41,41,80,120,46
1574517418000,41,40,93,116,46
1574517419000,38,50,77,116,43
1574517420000,45,43,79,120,45
1574517422000,39,41,78,116,44
1574517423000,48,37,81,121,40
1574517425000,44,42,77,119,43
1574517426000,40,41,77,120,47
1574517427000,44,41,76,127,47
1574517429000,44,41,79,122,46
1574517430000,43,40,80,123,47
1574517432000,47,38,85,124,46
1574517433000,43,43,80,117,46
1574517435000,44,41,82,115,45
1574517436000,46,44,78,110,47
1574517437000,42,38,69,116,38
1574517439000,44,42,77,115,40
1574517440000,41,41,81,118,45
1574517442000,43,41,72,128,43
1574517443000,46,40,77,116,44
1574517444000,43,42,82,122,42
1574517446000,43,42,80,123,46
1574517447000,38,45,81,122,45
1574517449000,45,41,79,117,43
1574517450000,41,46,78,116,42
1574517451000,43,43,80,114,47
1574517453000,44,41,74,124,39
1574517454000,44,38,82,117,40
1574517456000,45,45,80,122,42
1574517457000,43,41,81,126,38
1574517459000,49,46,85,126,48
1574517460000,42,43,75,121,47
1574517461000,42,41,77,119,46
1574517463000,42,42,88,119,47
1574517464000,45,43,82,122,45
1574517466000,42,39,84,118,46
1574517467000,45,43,82,112,45
1574517468000,48,43,84,120,39
1574517470000,43,48,79,127,49
1574517471000,35,43,81,114,47
1574517473000,42,37,80,118,43
1574517474000,42,38,85,121,45
1574517475000,40,42,81,124,44
1574517477000,40,40,82,123,45
1574517478000,44,44,79,125,50
1574517480000,43,42,81,116,45
1574517481000,45,40,76,123,42
1574517483000,48,42,88,122,42
1574517484000,48,42,80,120,46
1574517485000,41,44,77,121,42
1574517487000,41,40,81,119,44
1574517488000,47,43,83,121,48
1574517490000,45,45,84,121,44
1574517491000,43,44,73,116,51
1574517492000,46,39,80,120,45
1574517494000,42,37,73,121,46
1574517495000,43,44,81,123,42
1574517497000,41,44,81,121,43
1574517498000,45,41,85,115,46
1574517499000,42,44,73,117,44
1574517501000,41,40,79,114,44
1574517502000,45,43,84,119,44
1574517504000,42,42,78,118,42
1574517505000,45,39,76,125,45
1574517507000,44,38,78,134,44
1574517508000,45,42,80,128,42
1574517509000,41,41,79,131,44
1574517511000,48,39,79,121,51
1574517512000,49,39,80,126,43
1574517514000,39,42,81,122,40
1574517515000,41,47,78,121,45
1574517516000,40,40,78,120,40
1574517518000,39,46,78,129,48
1574517519000,43,41,84,120,44
1574517521000,45,39,82,120,43
1574517522000,40,41,82,124,45
1574517523000,47,42,79,119,46
1574517525000,45,43,80,120,48
1574517526000,43,41,83,116,41
1574517528000,47,42,76,121,47
1574517529000,42,42,77,118,47
1574517531000,44,40,80,131,44
1574517532000,42,42,81,119,42
1574517533000,43,44,86,119,43
1574517535000,42,45,78,126,45
1574517536000,44,43,81,119,44
1574517538000,44,43,88,119,49
1574517539000,41,40,76,116,45
1574517540000,46,43,76,119,45
1574517542000,41,40,78,115,42
1574517543000,45,40,82,122,48
1574517545000,45,40,86,120,43
1574517546000,47,40,79,122,46
1574517547000,43,37,78,122,41
1574517549000,43,43,78,117,48
1574517550000,45,39,82,132,46
1574517552000,42,41,82,122,45
1574517553000,45,37,86,114,49
1574517554000,46,40,83,112,44
1574517556000,41,40,85,123,46
1574517557000,46,44,77,118,46
1574517559000,40,45,78,113,43
1574517560000,50,38,77,117,43
1574517562000,46,44,82,123,44
1574517563000,41,40,81,115,43
1574517564000,39,40,79,122,46
1574517566000,47,45,75,124,40
1574517567000,45,41,78,124,42
1574517569000,45,42,84,125,42
1574517570000,43,44,84,120,38
1574517571000,45,43,79,116,46
1574517573000,45,43,78,131,44
1574517574000,43,46,77,130,44
1574517576000,41,42,81,111,42
1574517577000,44,37,82,116,41
1574517578000,40,43,77,126,41
1574517580000,45,42,83,118,50
1574517581000,42,42,76,128,42
1574517583000,42,42,85,119,44
1574517584000,41,42,85,122,45
1574517586000,43,46,80,118,45
1574517587000,48,42,85,125,44
1574517588000,43,39,84,121,45
1574517590000,44,46,81,121,45
1574517591000,43,41,77,122,44
1574517593000,46,41,79,118,43
1574517594000,49,47,75,128,43
1574517595000,36,41,81,126,41
1574517597000,44,45,78,122,44
1574517598000,44,42,87,124,40
1574517600000,46,44,79,120,43
1574517601000,43,43,79,125,46
1574517602000,47,44,80,116,47
1574517604000,45,45,76,127,40
1574517605000,45,37,79,121,43
1574517607000,42,39,86,131,41
1574517608000,43,42,77,120,47
1574517610000,46,41,80,126,44
1574517611000,45,39,78,119,42
1574517612000,45,44,78,125,43
1574517614000,47,45,75,124,43
1574517615000,46,40,79,122,43
1574517617000,38,46,76,129,44
1574517618000,39,40,79,132,44
1574517619000,40,47,79,121,42
1574517621000,42,39,80,124,43
1574517622000,44,44,88,129,47
1574517624000,45,40,84,125,41
1574517625000,50,42,81,120,47
1574517626000,47,39,85,125,50
1574517628000,46,43,82,113,38
1574517629000,44,42,78,121,42
1574517631000,47,43,77,124,45
1574517632000,42,41,81,122,45
1574517634000,42,37,90,119,46
1574517635000,42,47,81,114,45
1574517636000,42,42,86,119,49
1574517638000,46,41,79,123,42
1574517639000,45,43,85,123,42
1574517641000,45,39,74,122,46
1574517642000,42,40,80,125,41
1574517643000,50,46,79,119,41
1574517645000,45,47,79,118,45
1574517646000,44,39,85,125,42
1574517648000,43,40,88,124,44
1574517649000,43,47,81,121,48
1574517650000,48,42,77,122,42
1574517652000,40,39,79,126,44
1574517653000,47,43,84,125,45
1574517655000,46,45,80,119,40
1574517656000,43,42,86,122,50
1574517657000,43,42,75,124,40
1574517659000,46,47,77,122,48
1574517660000,42,44,79,118,44
1574517662000,45,44,83,121,44
1574517663000,43,38,84,124,42
1574517665000,43,36,81,118,51
1574517666000,48,45,80,133,43
1574517667000,40,41,83,129,46
1574517669000,40,39,78,127,46
1574517670000,47,43,81,125,48
1574517672000,47,48,86,126,44
1574517673000,44,46,84,123,42
1574517674000,45,45,79,123,41
1574517676000,44,36,79,120,43
1574517677000,49,43,82,120,45
1574517679000,42,42,85,117,42
1574517680000,44,42,78,114,44
1574517681000,42,43,80,123,49
1574517683000,52,45,85,124,44
1574517684000,47,36,80,126,42
1574517686000,44,39,80,125,47
1574517687000,41,45,80,120,43
1574517689000,41,45,83,118,43
1574517690000,35,40,80,121,43
1574517691000,39,41,80,124,44
1574517693000,47,45,87,122,43
1574517694000,39,43,81,121,40
1574517696000,47,42,78,122,43
1574517697000,45,44,83,131,44
1574517698000,43,47,74,118,42
1574517700000,46,43,86,122,44
1574517701000,44,42,78,115,41
1574517703000,42,46,82,129,44
1574517704000,52,41,78,124,42
1574517705000,45,39,76,125,46
1574517707000,39,42,77,124,45
1574517708000,40,39,81,122,43
1574517710000,46,43,82,125,43
1574517711000,43,41,78,124,39
1574517713000,42,46,84,124,39
1574517714000,43,38,88,122,47
1574517715000,40,45,82,123,45
1574517717000,47,45,81,112,43
1574517718000,43,40,81,122,49
1574517720000,47,43,79,120,39
1574517721000,47,46,88,125,43
1574517722000,40,38,84,124,40
1574517724000,43,45,82,126,42
1574517727000,44,40,79,119,48
1574517729000,44,38,83,124,44
1574517730000,43,45,79,117,48
1574517731000,44,44,87,124,41
1574517733000,46,40,82,125,42
1574517734000,43,44,75,116,44
1574517736000,42,42,85,127,47
1574517737000,42,46,81,111,42
1574517738000,42,44,81,121,42
1574517740000,45,39,80,130,44
1574517741000,43,46,75,119,43
1574517743000,38,37,79,119,44
1574517744000,42,41,83,129,40
1574517746000,46,43,81,122,50
1574517747000,41,45,79,120,42
1574517748000,39,43,87,127,42
1574517750000,42,41,82,124,46
1574517751000,45,43,80,131,48
1574517753000,47,46,81,121,39
1574517754000,44,44,88,126,39
1574517755000,41,42,86,122,41
1574517757000,42,47,76,121,44
1574517758000,42,37,83,131,47
1574517760000,42,40,79,124,40
1574517761000,42,43,85,114,41
1574517762000,46,43,82,119,43
1574517764000,45,40,81,117,44
1574517765000,46,44,81,122,49
1574517767000,47,46,84,123,42
1574517768000,40,42,79,126,47
1574517770000,46,46,83,121,42
1574517771000,40,43,81,123,44
1574517772000,48,41,82,114,42
1574517774000,44,39,79,120,44
1574517775000,41,42,77,122,43
1574517777000,48,38,80,123,42
1574517778000,41,43,74,128,40
1574517779000,41,44,79,123,47
1574517781000,43,44,82,116,43
1574517782000,42,42,87,118,41
1574517784000,46,42,85,119,50
1574517785000,51,40,79,127,43
1574517786000,47,43,79,132,49
1574517788000,46,44,79,126,40
1574517789000,41,45,84,129,45
1574517791000,39,41,78,123,45
1574517792000,41,41,80,127,43
1574517793000,42,44,80,125,46
1574517795000,44,43,77,116,43
1574517796000,41,43,81,124,47
1574517798000,46,40,82,121,45
1574517799000,43,40,86,118,44
1574517801000,47,43,83,123,43
1574517802000,43,41,82,124,47
1574517803000,43,46,81,119,44
1574517805000,39,39,81,121,52
1574517806000,42,41,89,124,42
1574517808000,45,39,85,112,45
1574517809000,44,39,83,115,42
1574517810000,46,45,80,128,43
1574517812000,45,39,77,121,47
1574517813000,42,43,83,127,45
1574517815000,43,46,86,129,45
1574517816000,44,41,84,123,41
1574517817000,42,46,79,126,45
1574517819000,44,45,78,125,43
1574517820000,46,37,80,130,45
1574517822000,48,40,82,121,45
1574517823000,44,45,85,121,44
1574517825000,45,45,75,126,44
1574517826000,44,44,81,119,46
1574517827000,40,42,81,128,45
1574517829000,46,39,78,119,49
1574517830000,45,38,81,125,46
1574517832000,47,38,83,131,45
1574517833000,45,42,84,121,43
1574517834000,44,43,80,125,45
1574517836000,46,43,77,120,42
1574517837000,39,39,82,121,49
1574517839000,44,42,86,122,40
1574517840000,40,39,72,120,40
1574517841000,41,42,81,123,42
1574517843000,44,43,79,123,42
1574517844000,44,42,82,123,45
1574517846000,47,38,88,128,43
1574517847000,45,41,88,123,47
1574517849000,46,46,75,121,49
1574517850000,44,39,80,121,49
1574517851000,43,41,82,121,46
1574517853000,46,43,79,126,47
1574517854000,41,44,80,128,42
1574517856000,49,40,87,126,46
1574517857000,44,39,86,121,43
1574517858000,43,43,77,120,44
1574517860000,46,45,78,120,47
1574517861000,45,42,83,122,43
1574517863000,48,44,80,120,40
1574517864000,45,42,81,128,50
1574517865000,46,42,81,132,46
1574517867000,41,43,85,121,44
1574517868000,45,46,76,124,41
1574517870000,37,42,77,129,49
1574517871000,47,40,82,120,42
1574517873000,45,39,89,125,46
1574517874000,44,43,89,117,50
1574517875000,48,42,81,129,45
1574517877000,48,44,83,122,42
1574517878000,38,47,81,127,48
1574517880000,44,41,80,122,45
1574517881000,45,45,82,123,45
1574517882000,47,42,77,124,43
1574517884000,41,38,74,127,46
1574517885000,44,37,83,126,43
1574517887000,44,43,76,127,48
1574517888000,42,43,77,125,42
1574517889000,41,42,79,125,45
1574517891000,42,39,80,128,41
1574517892000,43,42,85,123,45
1574517894000,45,41,87,114,45
1574517895000,44,44,78,122,48
1574517896000,40,45,81,124,46
1574517898000,41,46,83,127,41
1574517899000,44,41,83,124,46
1574517901000,41,39,83,128,46
1574517902000,44,41,87,115,45
1574517904000,43,42,75,129,46
1574517905000,41,45,81,125,47
1574517906000,42,40,75,127,44
1574517908000,44,38,86,125,44
1574517909000,40,41,83,121,48
1574517911000,48,43,76,132,45
1574517912000,44,49,83,122,42
1574517913000,43,40,79,124,45
1574517915000,43,39,80,122,47
1574517916000,46,40,84,120,39
1574517918000,44,47,81,125,45
1574517919000,46,42,83,123,45
1574517920000,40,43,79,126,42
1574517922000,45,46,75,119,47
1574517923000,46,40,81,128,42
1574517925000,41,39,81,121,41
1574517926000,46,42,83,121,47
1574517928000,40,47,84,123,44
1574517929000,40,45,83,129,42
1574517930000,41,40,85,119,47
1574517932000,46,43,83,122,44
1574517933000,44,42,82,123,44
1574517935000,39,46,75,121,46
1574517936000,42,45,80,121,41
1574517937000,45,43,86,118,48
1574517939000,42,42,85,127,46
1574517940000,45,47,84,122,47
1574517942000,41,39,83,123,44
1574517943000,45,49,83,130,42
1574517944000,42,40,82,121,40
1574517946000,41,43,76,130,44
1574517947000,43,41,81,117,41
1574517949000,40,44,79,131,51
1574517950000,46,43,83,128,44
1574517952000,41,37,87,123,42
1574517953000,43,41,84,125,42
1574517954000,45,46,77,123,46
1574517956000,37,40,77,117,46
1574517957000,40,41,89,123,42
1574517959000,43,42,80,122,49
1574517960000,47,44,85,124,45
1574517961000,47,46,86,126,46
1574517963000,40,41,83,127,42
1574517964000,44,40,80,126,49
1574517966000,39,41,84,134,40
1574517967000,47,40,76,130,46
1574517968000,46,39,77,132,43
1574517970000,46,41,85,124,43
1574517971000,44,38,77,125,45
1574517973000,36,39,82,126,45
1574517974000,38,42,79,122,40
1574517976000,40,49,77,123,41
1574517977000,44,45,83,130,45
1574517978000,44,43,82,120,47
1574517980000,42,42,73,123,45
1574517981000,44,44,85,125,40
1574517983000,48,43,81,124,44
1574517984000,44,44,78,125,44
1574517985000,43,38,79,124,44
1574517987000,46,43,87,125,46
1574517988000,42,42,80,119,44
1574517990000,43,39,90,131,41
1574517991000,45,42,86,130,41
1574517992000,43,42,93,125,43
1574517994000,41,43,87,122,43
1574517995000,45,39,81,129,46
1574517997000,38,44,85,127,46
1574517998000,49,40,77,125,46
1574517999000,40,46,86,121,46
1574518001000,45,40,81,121,42
1574518002000,42,42,86,125,38
1574518004000,42,44,88,121,41
1574518005000,45,41,79,120,42
1574518007000,40,37,85,127,43
1574518008000,42,44,86,122,50
1574518009000,40,41,76,124,45
1574518011000,40,41,88,125,45
1574518012000,44,41,84,122,40
1574518014000,41,41,83,119,45
1574518015000,44,40,82,127,42
1574518016000,46,47,76,124,42
1574518018000,41,40,82,127,46
1574518019000,43,41,84,132,43
1574518021000,49,41,84,129,44
1574518022000,42,40,82,123,52
1574518023000,40,46,79,126,47
1574518025000,47,43,80,132,43
1574518026000,41,44,87,121,46
1574518028000,41,43,86,118,46
1574518029000,41,46,82,121,49
1574518031000,43,41,77,124,47
1574518032000,43,43,87,125,43
1574518033000,41,44,82,118,44
1574518035000,41,44,75,122,49
1574518036000,44,45,78,123,46
1574518038000,42,43,88,118,42
1574518039000,40,43,84,127,44
1574518040000,45,42,75,135,46
1574518042000,43,39,86,127,44
1574518043000,41,43,83,121,37
1574518045000,43,43,82,136,45
1574518046000,43,48,83,121,43
1574518047000,45,40,82,126,44
1574518049000,39,38,84,127,45
1574518050000,42,41,84,131,46
1574518052000,43,43,89,122,46
1574518053000,43,44,86,119,39
1574518055000,45,45,81,133,48
1574518056000,42,41,79,115,46
1574518057000,41,46,82,122,42
1574518059000,45,38,81,123,48
1574518060000,43,42,76,123,41
1574518062000,43,43,84,123,47
1574518063000,44,43,84,128,46
1574518064000,45,40,80,125,42
1574518066000,43,45,84,129,44
1574518067000,46,41,81,121,46
1574518069000,39,42,88,130,48
1574518070000,43,41,84,118,39
1574518071000,42,42,89,118,44
1574518073000,40,43,81,119,46
1574518074000,41,46,88,132,46
1574518076000,45,43,82,126,47
1574518077000,45,44,83,128,46
1574518078000,49,46,84,119,48
1574518080000,41,42,82,123,41
1574518081000,37,42,82,135,42
1574518083000,45,41,79,126,45
1574518084000,49,43,86,127,47
1574518086000,47,45,77,121,40
1574518087000,41,39,77,114,47
1574518088000,47,41,79,117,51
1574518090000,43,36,81,116,42
1574518091000,41,41,85,119,46
1574518093000,46,44,87,128,46
1574518094000,41,45,84,123,43
1574518095000,46,43,89,122,44
1574518097000,44,41,82,124,43
1574518098000,46,44,80,128,44
1574518100000,48,41,81,121,46
1574518101000,43,43,78,126,51
1574518102000,44,40,85,136,48
1574518104000,47,43,83,128,45
1574518105000,45,40,80,122,45
1574518107000,45,40,78,123,40
1574518108000,39,45,87,126,42
1574518110000,46,41,86,118,42
1574518111000,40,46,84,118,44
1574518112000,45,42,82,128,44
1574518114000,34,41,84,130,47
1574518115000,48,41,78,123,44
1574518117000,42,40,79,135,47
1574518118000,41,42,80,126,44
1574518119000,41,39,84,131,47
1574518121000,42,43,81,128,45
1574518122000,43,44,89,123,44
1574518124000,44,43,83,120,45
1574518125000,42,43,83,125,42
1574518126000,42,41,82,129,46
1574518128000,42,38,87,122,40
1574518129000,40,42,78,127,40
1574518131000,44,46,84,128,46
1574518132000,43,39,83,125,39
1574518134000,43,44,83,125,48
1574518135000,46,46,86,129,47
1574518136000,46,42,83,123,48
1574518138000,38,41,76,123,45
1574518139000,49,42,86,121,47
1574518141000,46,41,85,124,47
1574518142000,50,42,84,124,46
1574518143000,40,43,92,126,44
1574518145000,41,40,82,121,42
1574518146000,43,45,82,124,47
1574518148000,51,44,89,120,45
1574518149000,43,44,85,123,42
1574518150000,43,44,83,124,44
1574518152000,41,41,76,124,49
1574518153000,46,44,81,123,43
1574518155000,42,46,82,130,45
1574518156000,41,38,84,126,46
1574518158000,46,41,84,125,41
1574518159000,41,43,87,137,45
1574518160000,46,39,86,128,42
1574518162000,42,42,87,126,44
1574518163000,45,49,86,124,47
1574518165000,41,45,83,125,47
1574518166000,45,39,85,129,45
1574518167000,42,41,84,124,48
1574518169000,43,38,80,113,43
1574518170000,44,40,79,128,43
1574518172000,45,40,86,127,49
1574518173000,43,41,85,120,42
1574518174000,45,43,80,123,47
1574518176000,49,46,80,123,42
1574518177000,43,44,78,122,42
1574518179000,41,41,90,131,47
1574518180000,42,43,79,129,44
1574518182000,44,41,86,131,50
1574518183000,46,41,82,122,43
1574518184000,46,34,80,120,50
1574518186000,42,40,83,122,45
1574518187000,44,42,80,127,43
1574518189000,44,41,82,117,45
1574518190000,40,40,89,126,44
1574518191000,42,43,81,119,46
1574518193000,44,44,86,132,43
1574518194000,42,42,82,123,46
1574518196000,46,42,77,125,49
1574518197000,43,44,75,122,44
1574518198000,45,43,86,120,41
1574518200000,40,42,75,123,42
1574518201000,40,40,89,132,46
1574518203000,45,45,87,130,47
1574518204000,46,42,83,129,44
1574518205000,44,39,79,126,49
1574518207000,41,45,81,120,43
1574518208000,46,46,86,129,46
1574518210000,46,38,80,122,43
1574518211000,46,39,82,130,51
1574518213000,43,38,82,118,47
1574518214000,45,45,83,125,45
1574518215000,40,44,88,128,42
1574518217000,39,44,81,118,42
1574518218000,40,41,83,112,48
1574518220000,41,45,81,119,48
1574518221000,43,45,83,120,46
1574518222000,40,33,81,125,44
1574518224000,47,41,87,129,49
1574518225000,42,40,81,125,40
1574518227000,42,40,83,127,46
1574518228000,42,43,87,117,41
1574518229000,41,43,79,132,45
1574518231000,44,40,86,125,47
1574518232000,47,39,86,128,41
1574518234000,45,38,81,119,47
1574518235000,44,42,83,124,42
1574518237000,39,40,84,123,47
1574518238000,40,43,84,118,45
1574518239000,42,39,81,126,45
1574518241000,39,39,89,122,43
1574518242000,42,41,88,132,47
1574518244000,46,42,83,126,44
1574518245000,41,41,84,128,41
1574518246000,44,41,81,122,44
1574518248000,43,46,85,135,48
1574518249000,43,40,86,125,43
1574518251000,42,48,79,129,47
1574518252000,44,43,83,124,39
1574518253000,43,42,84,125,48
1574518255000,46,41,81,124,43
1574518256000,41,39,88,130,41
1574518258000,49,45,83,128,46
1574518259000,43,46,82,128,45
1574518261000,45,44,83,125,50
1574518262000,45,42,82,127,43
1574518263000,45,39,82,125,41
1574518265000,40,38,84,123,43
1574518266000,45,40,89,130,39
1574518268000,46,40,85,123,50
1574518269000,43,40,89,127,41
1574518270000,44,43,88,121,46
1574518272000,38,48,85,122,44
1574518273000,42,41,88,123,43
1574518275000,44,40,85,126,45
1574518276000,45,46,83,127,49
1574518277000,41,46,89,131,42
1574518279000,44,43,89,134,46
1574518280000,46,43,81,130,43
1574518282000,42,41,85,127,46
1574518283000,47,46,93,125,42
1574518285000,47,39,81,129,40
1574518286000,43,46,81,130,43
1574518287000,41,43,82,126,44
1574518289000,41,42,84,124,40
1574518290000,43,42,81,130,49
1574518292000,45,44,79,128,47
1574518293000,45,43,81,124,48
1574518294000,47,46,80,122,48
1574518296000,48,43,84,129,47
1574518297000,45,41,84,127,44
1574518299000,43,43,86,128,45
1574518300000,43,42,82,125,44
1574518301000,47,42,84,124,43
1574518303000,45,38,85,126,47
1574518304000,39,40,83,125,42
1574518306000,47,41,85,126,47
1574518307000,40,42,83,127,42
1574518308000,46,45,85,124,46
1574518310000,46,44,83,121,45
1574518311000,46,43,93,128,43
1574518313000,45,46,84,133,44
1574518314000,42,45,85,129,44
1574518316000,51,35,82,124,42
1574518317000,47,40,81,124,45
1574518318000,42,41,83,128,42
1574518320000,42,42,86,121,44
1574518321000,42,44,80,131,44
1574518323000,39,45,79,125,47
1574518324000,42,42,85,123,45
1574518325000,47,47,89,125,45
1574518327000,48,44,84,122,44
1574518328000,48,42,90,132,45
1574518330000,43,41,83,131,46
1574518331000,45,42,89,131,43
1574518332000,42,42,84,128,44
1574518334000,47,36,81,120,46
1574518335000,46,42,85,126,45
1574518337000,49,44,87,125,45
1574518338000,47,41,84,123,44
1574518340000,47,44,86,123,42
1574518341000,43,37,82,128,49
1574518342000,44,45,82,120,41
