1574515638000,46,42,124,99,49
1574515639000,47,43,125,101,58
1574515641000,41,48,119,96,57
1574515642000,42,44,125,91,51
1574515644000,43,44,118,90,53
1574515645000,43,39,131,105,56
1574515646000,44,40,122,98,56
1574515648000,43,42,124,102,55
1574515649000,41,45,124,94,50
1574515651000,44,44,122,98,58
1574515652000,39,41,132,96,49
1574515654000,48,41,128,92,59
1574515655000,44,40,115,95,57
1574515656000,43,46,123,91,57
1574515658000,44,35,117,93,58
1574515659000,44,38,128,102,52
1574515661000,42,37,120,94,52
1574515662000,42,38,120,100,51
1574515663000,41,41,118,94,49
1574515665000,43,44,118,92,53
1574515666000,40,37,130,100,53
1574515668000,42,45,120,102,57
1574515669000,41,42,121,99,50
1574515670000,48,42,124,95,51
1574515672000,46,43,119,97,53
1574515673000,37,43,118,100,47
1574515675000,40,41,125,90,48
1574515676000,42,49,134,96,52
1574515678000,42,42,122,97,59
1574515679000,42,44,118,94,49
1574515680000,41,41,122,94,53
1574515682000,41,45,127,100,56
1574515683000,39,43,123,98,53
1574515685000,43,40,123,95,54
1574515686000,47,41,117,99,55
1574515687000,45,41,122,98,61
1574515689000,42,42,125,99,57
1574515690000,43,41,118,96,57
1574515692000,41,42,119,96,53
1574515693000,44,42,125,92,59
1574515694000,42,41,122,99,62
1574515696000,44,43,118,93,58
1574515697000,43,42,132,99,54
1574515699000,40,39,124,100,52
1574515700000,41,48,117,93,57
1574515702000,42,44,131,93,53
1574515703000,40,38,130,95,52
1574515704000,38,44,125,89,51
1574515706000,43,41,117,99,51
1574515707000,41,44,124,98,54
1574515709000,48,44,121,95,55
1574515710000,42,40,120,97,55
1574515711000,43,45,117,105,55
1574515713000,47,40,127,99,58
1574515714000,43,36,125,100,52
1574515716000,43,41,122,92,51
1574515717000,46,43,122,99,51
1574515718000,44,45,120,94,53
1574515720000,45,42,112,100,55
1574515721000,46,45,116,95,49
1574515723000,45,43,128,95,56
1574515724000,43,39,116,99,50
1574515725000,40,41,132,91,55
1574515727000,41,45,122,94,51
1574515728000,42,38,126,99,52
1574515730000,41,44,127,94,53
1574515731000,40,41,113,97,53
1574515733000,40,43,115,90,53
1574515734000,47,38,127,95,54
1574515735000,40,43,123,95,50
1574515737000,41,49,116,97,50
1574515738000,38,42,116,98,55
1574515740000,39,40,124,96,55
1574515741000,42,45,128,96,58
1574515742000,44,42,117,97,54
1574515744000,37,42,130,95,53
1574515745000,43,39,120,101,58
1574515747000,45,48,131,100,50
1574515748000,40,43,128,88,52
1574515749000,41,37,122,92,55
1574515751000,41,40,119,97,56
1574515752000,39,45,120,99,54
1574515754000,40,39,130,102,54
1574515755000,40,45,126,98,55
1574515757000,39,41,112,100,49
1574515758000,38,41,133,101,53
1574515759000,42,41,124,102,56
1574515761000,37,44,128,91,56
1574515762000,42,43,116,95,53
1574515764000,44,44,124,96,52
1574515765000,45,43,122,98,54
1574515766000,44,41,119,101,57
1574515768000,42,46,119,96,56
1574515769000,34,45,127,93,51
1574515771000,41,45,126,97,56
1574515772000,44,40,120,98,55
1574515773000,37,43,121,94,53
1574515775000,44,37,120,94,54
1574515776000,42,45,115,96,56
1574515778000,46,46,127,99,49
1574515779000,43,39,122,94,55
1574515781000,36,43,117,92,53
1574515782000,42,41,119,96,58
1574515783000,38,37,117,91,55
1574515785000,44,41,121,94,54
1574515786000,46,44,121,94,55
1574515788000,42,42,120,104,61
1574515789000,43,41,121,98,53
1574515790000,44,40,127,97,54
1574515792000,37,46,123,99,52
1574515793000,46,43,114,102,53
1574515795000,42,45,126,93,48
1574515796000,43,48,118,90,50
1574515797000,45,35,120,94,59
1574515799000,41,43,123,99,53
1574515800000,45,41,118,100,53
1574515802000,37,41,114,98,53
1574515803000,43,46,121,95,57
1574515804000,40,43,121,91,52
1574515806000,42,41,131,101,56
1574515807000,35,44,123,97,52
1574515809000,48,40,117,104,55
1574515810000,47,43,118,96,54
1574515812000,43,41,126,97,56
1574515813000,38,42,125,92,51
1574515814000,41,40,131,103,54
1574515816000,42,40,122,94,55
1574515817000,46,47,127,103,52
1574515819000,42,41,126,95,55
1574515820000,42,42,123,93,52
1574515821000,42,41,121,93,56
1574515823000,42,43,125,100,54
1574515824000,40,40,121,88,48
1574515826000,40,42,135,91,54
1574515827000,40,38,115,102,60
1574515828000,40,43,127,100,54
1574515830000,44,44,124,95,49
1574515831000,46,38,127,95,52
1574515833000,43,43,128,99,48
1574515834000,37,43,119,100,50
1574515836000,43,39,116,97,50
1574515837000,37,39,117,103,55
1574515838000,40,46,121,96,53
1574515840000,36,46,129,96,58
1574515841000,45,39,117,96,60
1574515843000,41,42,122,98,61
1574515844000,48,44,120,98,54
1574515845000,38,41,115,92,49
1574515847000,44,42,128,99,49
1574515848000,42,39,113,99,55
1574515850000,37,42,137,100,51
1574515851000,43,45,122,96,53
1574515852000,41,41,121,93,55
1574515854000,44,44,130,93,60
1574515855000,43,44,118,98,54
1574515857000,37,39,125,97,60
1574515858000,42,41,130,95,52
1574515860000,36,47,129,100,54
1574515861000,46,41,124,99,52
1574515862000,48,38,117,96,53
1574515864000,38,40,124,94,54
1574515865000,37,44,125,97,52
1574515867000,39,41,119,99,55
1574515868000,43,44,125,99,53
1574515869000,45,42,119,97,52
1574515871000,40,44,125,95,55
1574515872000,41,45,125,95,50
1574515874000,41,41,125,99,55
1574515875000,44,41,121,105,56
1574515876000,44,43,139,94,54
1574515878000,43,39,131,101,47
1574515879000,44,41,125,103,59
1574515881000,44,44,123,95,52
1574515882000,42,38,124,92,56
1574515884000,42,40,121,97,53
1574515885000,42,39,128,95,53
1574515886000,40,39,120,97,54
1574515888000,44,45,115,89,54
1574515889000,46,41,115,99,48
1574515891000,41,46,131,102,57
1574515892000,42,42,127,100,56
1574515893000,37,40,128,98,52
1574515895000,41,40,130,99,59
1574515896000,41,44,119,95,59
1574515898000,41,44,132,92,49
1574515899000,43,40,120,92,56
1574515900000,41,41,119,99,46
1574515902000,37,38,116,96,54
1574515903000,43,45,125,97,52
1574515905000,45,41,124,93,56
1574515906000,44,43,128,94,61
1574515907000,42,41,120,90,48
1574515909000,39,47,118,95,57
1574515910000,47,47,117,91,56
1574515912000,43,37,127,97,54
1574515913000,38,40,128,94,54
1574515915000,45,49,129,93,54
1574515916000,49,46,124,94,56
1574515917000,40,38,124,93,54
1574515919000,43,45,119,102,51
1574515920000,44,42,118,100,54
1574515922000,39,40,128,93,53
1574515923000,41,45,119,99,52
1574515924000,41,40,114,99,52
1574515926000,42,42,128,96,50
1574515927000,43,38,125,105,50
1574515929000,41,38,125,96,58
1574515930000,38,42,129,90,56
1574515931000,42,35,127,92,55
1574515933000,40,44,128,100,58
1574515934000,40,42,121,98,57
1574515936000,45,41,125,96,57
1574515937000,46,42,121,95,59
1574515939000,44,37,127,93,49
1574515940000,44,39,117,101,55
1574515941000,44,40,122,103,56
1574515943000,41,42,125,94,51
1574515944000,38,45,123,93,56
1574515946000,41,42,121,96,54
1574515947000,44,42,121,91,63
1574515948000,40,41,122,105,54
1574515950000,43,42,126,102,58
1574515951000,43,48,123,96,54
1574515953000,39,41,118,100,54
1574515954000,43,41,123,97,54
1574515955000,39,43,120,98,57
1574515957000,43,46,123,98,55
1574515958000,41,44,121,92,56
1574515960000,42,45,127,94,53
1574515961000,48,44,121,94,50
1574515963000,46,41,120,96,54
1574515964000,39,44,127,99,54
1574515965000,45,39,122,101,54
1574515967000,41,40,130,92,50
1574515968000,42,40,134,106,54
1574515970000,36,38,119,98,49
1574515971000,38,48,131,96,54
1574515972000,43,42,122,96,56
1574515974000,44,49,121,95,53
1574515975000,38,41,119,103,57
1574515977000,45,45,129,100,52
1574515978000,44,43,120,93,52
1574515979000,46,38,123,99,55
1574515981000,42,37,122,94,47
1574515982000,44,41,122,100,55
1574515984000,42,39,113,90,50
1574515985000,38,41,118,93,55
1574515986000,41,46,121,103,56
1574515988000,44,43,121,99,61
1574515989000,41,41,126,99,51
1574515991000,46,40,127,101,56
1574515992000,46,40,125,102,49
1574515994000,40,42,124,99,54
1574515995000,42,40,123,99,58
1574515996000,37,41,124,93,54
1574515998000,53,43,125,92,56
1574515999000,43,42,122,94,56
1574516001000,40,41,126,102,51
1574516002000,42,43,115,96,56
1574516003000,45,44,129,98,50
1574516005000,43,48,130,90,49
1574516006000,42,44,124,95,53
1574516008000,45,40,130,97,49
1574516009000,37,43,124,99,57
1574516010000,44,45,121,91,58
1574516012000,44,45,128,105,49
1574516013000,37,38,129,98,54
1574516015000,39,41,127,98,57
1574516016000,41,39,125,93,52
1574516018000,37,49,132,93,55
1574516019000,38,46,122,94,58
1574516020000,38,45,127,97,58
1574516022000,41,42,126,89,53
1574516023000,42,41,127,108,56
1574516025000,42,45,123,97,49
1574516026000,43,45,126,92,54
1574516027000,39,39,129,102,52
1574516029000,40,40,127,102,49
1574516030000,42,43,118,91,58
1574516032000,45,41,120,96,51
1574516033000,45,38,125,98,55
1574516034000,42,45,117,95,58
1574516036000,42,44,117,94,48
1574516037000,45,42,126,100,53
1574516039000,43,41,123,95,50
1574516040000,40,40,123,103,48
1574516042000,38,44,122,101,58
1574516043000,43,42,116,91,58
1574516044000,42,43,121,91,54
1574516046000,40,44,125,91,58
1574516047000,46,40,126,94,47
1574516049000,42,40,121,94,56
1574516050000,45,38,127,104,50
1574516051000,37,43,123,97,53
1574516053000,44,42,127,93,48
1574516054000,43,44,119,96,53
1574516056000,43,40,124,101,52
1574516057000,38,43,124,93,51
1574516058000,43,37,120,93,54
1574516060000,45,44,125,97,53
1574516061000,38,40,130,95,49
1574516063000,42,42,120,93,54
1574516064000,43,41,125,101,55
1574516066000,39,37,123,95,49
1574516067000,41,40,124,98,55
1574516068000,42,43,132,96,48
1574516070000,47,42,120,96,54
1574516071000,43,40,121,101,55
1574516073000,39,39,126,92,53
1574516074000,44,43,125,96,53
1574516075000,44,45,112,101,51
1574516077000,44,43,117,100,57
1574516078000,47,44,116,98,53
1574516080000,42,40,116,98,57
1574516081000,45,45,127,95,51
1574516082000,47,45,124,98,50
1574516084000,40,41,121,88,56
1574516085000,39,50,121,101,53
1574516087000,41,42,123,102,57
1574516088000,36,36,125,96,56
1574516089000,40,43,124,99,60
1574516091000,45,40,130,99,51
1574516092000,40,43,116,101,52
1574516094000,43,45,122,94,53
1574516095000,41,38,123,105,57
1574516097000,38,39,122,97,57
1574516098000,43,38,124,99,52
1574516099000,39,42,117,91,51
1574516101000,41,46,124,95,52
1574516102000,38,43,115,89,55
1574516104000,46,41,119,94,54
1574516105000,43,43,129,100,56
1574516106000,40,43,123,102,50
1574516108000,43,37,125,99,55
1574516109000,41,49,125,96,51
1574516111000,42,43,121,93,53
1574516112000,42,44,120,95,52
1574516113000,44,43,127,90,57
1574516115000,37,40,122,96,53
1574516116000,45,43,124,93,58
1574516118000,45,42,121,91,50
1574516119000,42,41,125,98,50
1574516121000,41,45,123,103,55
1574516122000,41,42,122,90,51
1574516123000,44,36,129,88,51
1574516125000,39,44,128,98,56
1574516126000,44,44,120,98,50
1574516128000,40,42,124,105,52
1574516129000,37,44,127,97,54
1574516130000,44,38,125,100,53
1574516132000,38,42,116,93,57
1574516133000,39,42,119,94,53
1574516135000,37,40,131,97,58
1574516136000,47,43,119,98,54
1574516137000,40,39,119,91,54
1574516139000,42,41,113,97,51
1574516140000,40,41,124,99,53
1574516142000,43,44,124,98,50
1574516143000,40,43,123,101,53
1574516145000,40,42,122,104,56
1574516146000,41,46,112,92,53
1574516147000,42,44,128,99,55
1574516149000,43,46,119,92,56
1574516150000,42,40,122,94,53
1574516152000,41,42,123,101,50
1574516153000,44,41,124,96,54
1574516154000,45,41,122,100,54
1574516156000,42,38,127,89,57
1574516157000,44,41,119,103,56
1574516159000,40,41,122,96,57
1574516160000,42,44,124,101,55
1574516161000,39,39,117,95,57
1574516163000,39,44,124,99,56
1574516164000,43,45,121,93,53
1574516166000,41,38,117,99,51
1574516167000,43,38,125,98,55
1574516168000,37,45,125,100,51
1574516170000,47,41,129,101,55
1574516171000,43,39,118,98,54
1574516173000,39,44,115,97,51
1574516174000,41,41,119,89,47
1574516176000,41,40,123,94,54
1574516177000,38,46,115,89,56
1574516178000,46,44,123,104,53
1574516182000,49,41,120,100,51
1574516183000,39,43,130,98,54
1574516185000,46,42,130,96,59
1574516186000,41,42,126,95,52
1574516188000,44,43,124,100,55
1574516189000,43,45,121,98,49
1574516190000,39,43,134,91,57
1574516192000,45,41,119,97,55
1574516193000,45,43,118,90,57
1574516195000,45,42,125,97,55
1574516196000,40,44,116,95,51
1574516197000,45,40,123,96,54
1574516199000,44,41,124,96,49
1574516200000,40,38,118,95,62
1574516202000,46,43,119,100,54
1574516203000,43,40,131,100,51
1574516205000,43,43,118,99,50
1574516206000,46,37,129,95,58
1574516207000,45,42,126,88,59
1574516209000,44,38,116,98,53
1574516210000,43,38,122,90,50
1574516212000,46,42,118,98,55
1574516213000,39,44,124,91,54
1574516214000,40,43,120,99,56
1574516216000,39,39,129,90,57
1574516217000,46,40,126,89,52
1574516219000,41,38,122,97,57
1574516220000,46,44,117,97,55
1574516221000,44,45,127,107,56
1574516223000,42,44,124,98,55
1574516224000,42,42,133,95,54
1574516226000,40,46,122,104,48
1574516227000,42,43,121,100,57
1574516229000,45,40,125,102,56
1574516230000,45,43,125,94,51
1574516231000,38,38,128,96,57
1574516233000,42,41,123,96,57
1574516234000,45,43,119,92,51
1574516236000,40,43,117,97,55
1574516237000,44,44,128,85,52
1574516238000,43,37,114,96,52
1574516240000,40,42,124,93,51
1574516241000,40,42,118,94,47
1574516243000,48,39,126,100,55
1574516244000,38,46,121,92,54
1574516245000,38,40,125,100,52
1574516247000,42,44,118,94,52
1574516248000,47,46,120,94,52
1574516250000,42,44,125,100,52
1574516251000,46,41,131,95,60
1574516252000,44,45,123,96,49
1574516254000,43,40,122,100,54
1574516255000,39,42,110,91,53
1574516257000,39,42,121,92,54
1574516258000,44,43,127,93,58
1574516260000,44,38,121,100,50
1574516261000,40,42,122,93,51
1574516262000,39,37,111,97,53
1574516264000,37,45,116,101,58
1574516265000,41,39,122,100,55
1574516267000,41,43,110,94,57
1574516268000,41,41,113,94,51
1574516269000,45,44,135,94,55
1574516271000,47,49,120,91,51
1574516272000,41,36,127,98,55
1574516274000,40,41,119,95,55
1574516275000,40,43,127,100,51
1574516276000,40,40,121,100,56
1574516278000,46,46,121,97,53
1574516279000,39,43,124,100,51
1574516281000,42,45,132,91,51
1574516282000,42,45,125,93,58
1574516284000,45,43,122,95,49
1574516285000,41,41,115,100,52
1574516286000,41,40,126,88,54
1574516288000,39,39,119,96,46
1574516289000,40,39,126,96,61
1574516291000,37,42,132,98,53
1574516292000,41,37,120,95,56
1574516293000,41,41,124,97,50
1574516295000,45,40,118,106,54
1574516296000,42,41,122,100,58
1574516298000,39,44,123,98,56
1574516299000,43,44,126,96,59
1574516300000,42,44,128,96,59
1574516302000,43,43,120,95,50
1574516303000,39,40,118,91,52
1574516305000,39,46,121,98,53
1574516306000,40,39,132,100,53
1574516308000,40,42,119,97,55
1574516309000,45,43,120,105,50
1574516310000,44,41,125,95,47
1574516312000,44,45,120,96,58
1574516313000,43,39,119,93,52
1574516315000,42,41,130,96,53
1574516316000,42,46,127,96,53
1574516317000,43,39,125,93,52
1574516319000,43,39,124,95,51
1574516320000,36,48,122,97,53
1574516322000,43,42,122,100,51
1574516323000,40,40,122,100,49
1574516324000,44,45,122,92,48
1574516326000,42,46,124,97,52
1574516327000,42,41,128,97,51
1574516329000,47,40,118,99,53
1574516330000,45,41,130,95,54
1574516331000,42,41,122,105,51
1574516333000,44,35,129,97,55
1574516334000,42,42,123,93,56
1574516336000,40,43,123,98,51
1574516337000,44,42,123,101,54
1574516339000,42,43,125,95,52
1574516340000,43,44,124,93,56
1574516341000,40,41,116,91,52
1574516343000,40,45,122,95,56
1574516344000,45,40,120,97,50
1574516346000,39,42,121,92,53
1574516347000,43,42,129,99,50
1574516348000,39,43,122,93,51
1574516350000,45,42,123,93,55
1574516351000,46,40,125,99,49
1574516353000,46,40,127,97,54
1574516354000,45,44,118,94,48
1574516355000,45,42,128,96,50
1574516357000,43,41,118,95,51
1574516358000,46,37,121,93,59
1574516360000,41,40,121,101,50
1574516361000,38,39,121,92,51
1574516363000,41,42,127,92,52
1574516364000,43,42,135,98,55
1574516365000,43,42,123,94,56
1574516367000,48,40,122,102,51
1574516368000,46,44,120,99,47
1574516370000,44,36,119,101,56
1574516371000,39,45,121,99,53
1574516372000,41,42,127,96,60
1574516374000,40,43,112,92,53
1574516375000,43,42,127,91,56
1574516377000,47,44,118,93,52
1574516378000,44,41,116,105,56
1574516379000,41,43,116,96,51
1574516381000,42,44,117,97,53
1574516382000,47,46,126,101,52
1574516384000,42,44,124,105,53
1574516385000,45,36,123,90,56
1574516387000,41,40,118,100,53
1574516388000,46,42,128,97,54
1574516389000,39,46,123,96,49
1574516391000,42,41,122,104,56
1574516392000,39,43,125,100,56
1574516394000,48,42,119,94,46
1574516395000,42,41,119,101,53
1574516396000,45,39,128,99,49
1574516398000,44,45,120,94,56
1574516399000,39,45,114,96,52
1574516401000,43,41,118,97,51
1574516402000,47,45,117,98,56
1574516403000,44,44,125,95,52
1574516405000,42,43,125,82,50
1574516406000,39,43,122,94,53
1574516408000,44,40,117,98,55
1574516409000,42,40,134,102,54
1574516411000,42,43,126,95,54
1574516412000,44,44,121,90,58
1574516413000,41,41,129,95,60
1574516415000,41,41,126,98,60
1574516416000,39,43,128,101,59
1574516418000,41,44,122,98,58
1574516419000,43,38,124,96,52
1574516420000,41,41,123,98,50
1574516422000,39,42,119,94,56
1574516423000,39,40,116,97,53
1574516425000,47,42,121,95,60
1574516426000,39,41,131,90,51
1574516427000,45,41,122,99,53
1574516429000,40,39,121,103,57
1574516430000,44,42,123,91,49
1574516432000,40,40,130,105,49
1574516433000,41,39,125,98,53
1574516434000,40,41,122,100,50
1574516436000,43,46,129,99,50
1574516437000,40,36,116,99,56
1574516439000,42,45,123,99,57
1574516440000,43,43,129,102,57
1574516442000,40,39,128,100,54
1574516443000,43,37,121,97,54
1574516444000,43,42,119,92,51
1574516446000,44,44,119,101,52
1574516447000,44,41,128,92,54
1574516449000,44,40,125,94,56
1574516450000,43,41,121,105,56
1574516451000,46,45,132,95,58
1574516453000,40,39,120,90,53
1574516454000,40,43,119,102,55
1574516456000,39,39,118,92,52
1574516457000,42,42,132,102,54
1574516458000,39,38,120,99,53
1574516460000,43,42,119,93,50
1574516461000,47,46,115,99,54
1574516463000,45,40,119,96,50
1574516464000,41,43,119,97,56
1574516466000,41,42,126,102,52
1574516467000,44,44,125,97,48
1574516468000,39,43,118,104,52
1574516470000,40,43,127,97,50
1574516471000,43,40,122,96,56
1574516473000,41,40,123,102,54
1574516474000,41,42,120,92,51
1574516475000,39,42,124,97,53
1574516477000,41,44,122,99,60
1574516478000,44,45,127,94,56
1574516480000,44,40,123,93,51
1574516481000,44,38,126,96,52
1574516482000,39,41,124,94,51
1574516484000,46,42,124,93,53
1574516485000,42,42,130,94,51
1574516487000,38,41,124,92,58
1574516488000,45,43,125,100,49
1574516490000,47,38,120,103,52
1574516491000,44,43,115,99,52
1574516492000,43,39,121,96,55
1574516494000,42,41,128,99,48
1574516495000,44,45,126,90,46
1574516497000,42,39,125,88,58
1574516498000,44,40,127,93,53
1574516499000,44,43,123,96,52
1574516501000,43,42,134,97,58
1574516502000,41,42,125,93,55
1574516504000,44,44,124,98,51
1574516505000,44,41,124,102,49
1574516506000,39,37,123,97,50
1574516508000,47,43,126,94,54
1574516509000,37,39,120,92,56
1574516511000,41,46,122,96,48
1574516512000,41,43,122,100,55
1574516514000,45,46,121,96,48
1574516515000,41,40,128,102,57
1574516516000,44,40,123,94,49
1574516518000,42,44,123,94,55
1574516519000,45,42,126,94,50
1574516521000,41,39,122,102,50
1574516522000,40,43,116,96,58
1574516523000,38,45,133,102,58
1574516525000,37,41,123,95,52
1574516526000,43,42,123,100,53
1574516528000,43,41,129,102,56
1574516529000,44,41,127,100,55
1574516530000,41,47,123,97,50
1574516532000,44,42,128,96,53
1574516533000,41,42,126,91,54
1574516535000,40,38,123,99,53
1574516536000,45,43,122,97,54
1574516537000,39,47,123,93,52
1574516539000,43,42,117,97,49
1574516540000,49,46,120,100,55
1574516542000,41,41,127,92,58
1574516543000,46,49,125,105,50
1574516545000,42,42,125,94,59
1574516546000,41,40,127,103,56
1574516547000,38,41,126,96,50
1574516549000,40,42,121,95,54
1574516550000,44,40,132,104,55
1574516552000,42,43,123,89,52
1574516553000,40,40,120,101,52
1574516554000,39,40,123,96,51
1574516556000,46,43,130,94,52
1574516557000,36,40,126,100,58
1574516559000,40,42,121,92,54
1574516560000,42,33,125,97,55
1574516561000,42,41,127,98,49
1574516563000,44,38,128,101,54
1574516564000,42,45,124,99,45
1574516566000,41,44,126,87,57
1574516567000,39,39,127,102,54
1574516569000,43,44,128,98,49
1574516570000,44,42,120,92,52
1574516571000,41,43,123,95,52
1574516573000,41,45,122,99,53
1574516574000,46,42,123,96,52
1574516576000,45,42,122,95,53
1574516577000,40,45,117,102,53
1574516578000,42,40,119,88,51
1574516580000,43,39,125,105,51
1574516581000,44,43,122,100,53
1574516583000,40,39,124,96,48
1574516584000,41,44,121,97,61
1574516585000,40,40,128,100,49
1574516587000,44,43,124,101,53
1574516588000,42,39,125,94,48
1574516590000,41,36,128,94,57
1574516591000,44,45,124,90,52
1574516593000,42,42,118,85,56
1574516594000,42,42,124,92,57
1574516595000,40,43,128,89,54
1574516597000,38,37,126,95,54
1574516598000,45,38,120,91,53
1574516600000,44,41,128,98,52
1574516601000,40,40,118,99,59
1574516602000,42,36,126,95,50
1574516604000,39,45,124,100,48
1574516605000,45,49,111,101,54
1574516607000,41,38,125,98,50
1574516608000,44,43,121,97,54
1574516609000,43,39,127,97,54
1574516611000,44,47,123,106,54
1574516612000,43,43,117,97,53
1574516614000,46,44,122,91,54
1574516615000,49,43,118,101,51
1574516617000,44,47,126,100,51
1574516618000,40,41,126,98,61
1574516619000,42,43,124,97,55
1574516621000,38,42,114,99,53
1574516622000,40,44,118,95,55
1574516624000,43,41,123,98,53
1574516625000,43,40,123,102,57
1574516626000,43,43,117,98,58
1574516628000,44,37,125,91,51
1574516629000,43,44,117,98,57
1574516631000,43,44,122,103,51
1574516632000,37,42,120,94,46
1574516633000,40,44,128,97,55
1574516637000,40,38,127,93,50
1574516639000,46,38,118,98,50
1574516640000,42,41,121,96,55
1574516642000,43,43,114,95,46
1574516643000,40,43,120,94,59
1574516644000,40,40,127,94,54
1574516646000,50,40,122,92,61
1574516647000,42,44,121,95,53
1574516649000,43,43,125,98,55
1574516650000,44,45,117,95,53
1574516652000,48,43,131,98,49
1574516653000,42,37,123,100,54
1574516654000,44,37,123,97,53
1574516656000,38,40,120,96,54
1574516657000,42,40,129,96,51
1574516659000,43,37,121,101,52
1574516660000,45,39,124,93,56
1574516661000,43,47,128,96,56
1574516663000,43,39,126,98,53
1574516664000,41,41,119,102,56
1574516666000,42,41,123,92,59
1574516667000,48,44,118,98,58
1574516668000,43,42,125,95,45
1574516670000,45,46,115,97,47
1574516671000,44,34,117,102,56
1574516673000,39,43,118,94,49
1574516674000,42,40,116,98,57
1574516675000,40,44,130,98,55
1574516677000,42,41,131,99,52
1574516678000,41,40,128,93,48
1574516680000,43,42,121,90,52
1574516681000,44,46,126,96,52
1574516683000,42,38,126,92,58
